	x	y	pval	padj
Chpf|Chpf2	Maintenance	Craving	6.07710062576286e-08	4.40872451210866e-06
Tmem198|Tmem1982	Maintenance	Craving	3.16327543776125e-05	0.0013070986115398
Slc4a3|Slc4a32	Maintenance	Craving	3.7695927935543e-06	0.000193833704167461
Epha4|Epha42	Maintenance	Craving	0.00118596358845152	0.025956315907721
Irs1|Irs12	Maintenance	Craving	0.00191237129551422	0.0374412693913594
Ecel1|Ecel12	Maintenance	Craving	0.000678926530301961	0.0165893836392452
Ngef|Ngef2	Maintenance	Craving	0.00112396760806235	0.0248374282409718
Ugt1a7c|Ugt1a7c2	Maintenance	Craving	1.13936988054933e-09	1.48094347598902e-07
Gm19582|Gm195822	Maintenance	Craving	0.000423679736463752	0.0114761412842143
Gpc1|Gpc12	Maintenance	Craving	5.4409384999359e-05	0.00208257762583436
9430060I03Rik|9430060I03Rik2	Maintenance	Craving	0.000600869412915031	0.0152391230373044
Bok|Bok2	Maintenance	Craving	0.000358495234195466	0.0100206280588684
Sept2|Sept22	Maintenance	Craving	0.000258463725140299	0.00774026486952156
Thap4|Thap42	Maintenance	Craving	0.000345872389471358	0.0097495384243003
C1ql2|C1ql22	Maintenance	Craving	3.53906137154243e-06	0.000182985115168949
Gm41941|Gm419412	Maintenance	Craving	2.55109721626406e-17	2.59536723239936e-14
Ubxn4|Ubxn42	Maintenance	Craving	1.84349554088058e-05	0.000808072740952269
Mapkapk2|Mapkapk22	Maintenance	Craving	7.65699387995333e-14	3.18479898780192e-11
Elk4|Elk42	Maintenance	Craving	0.00120819137426096	0.026264480780537
Lrrn2|Lrrn22	Maintenance	Craving	6.9224121681718e-06	0.000333076577253654
Csrp1|Csrp12	Maintenance	Craving	0.00226224467753486	0.0424698431588967
Tnni1|Tnni12	Maintenance	Craving	1.83848236550706e-15	1.18658187707571e-12
Nav1|Nav12	Maintenance	Craving	0.00232747384053253	0.0434330287868866
Ddx59|Ddx592	Maintenance	Craving	1.64422249523178e-08	1.34388263944338e-06
Colgalt2|Colgalt22	Maintenance	Craving	0.00191022299856676	0.0374383705384021
Npl|Npl2	Maintenance	Craving	7.23648694494548e-05	0.00269440582107688
Gm9530|Gm95302	Maintenance	Craving	1.55707433273217e-08	1.28386609188317e-06
Mr1|Mr12	Maintenance	Craving	5.12171941380978e-12	1.31319482559284e-09
Ildr2|Ildr22	Maintenance	Craving	0.00011686951391887	0.00407718175972768
Ddr2|Ddr22	Maintenance	Craving	0.000337503789981444	0.00960039276152384
Usp21|Usp212	Maintenance	Craving	0.000410448852811272	0.0111824907977708
LOC105244007|LOC1052440072	Maintenance	Craving	7.35615676833672e-05	0.00272105111132329
Gm17224|Gm172242	Maintenance	Craving	0.00121428386179979	0.0263663005119567
Tagln2|Tagln22	Maintenance	Craving	3.33075019618645e-09	3.48277382245932e-07
Igsf8|Igsf82	Maintenance	Craving	5.3500513018976e-11	1.07674097008191e-08
Cdc42bpa|Cdc42bpa2	Maintenance	Craving	0.000439023069910431	0.0117893756090582
Eprs|Eprs2	Maintenance	Craving	0.0003236661983131	0.00929150342611395
Nsl1|Nsl12	Maintenance	Craving	4.34994050257068e-09	4.33073597801146e-07
Lpgat1|Lpgat12	Maintenance	Craving	5.20211860738168e-06	0.000258270700197249
Fbxo5|Fbxo52	Maintenance	Craving	0.000102798349249483	0.00363033340170297
Cnksr3|Cnksr32	Maintenance	Craving	4.15211091584439e-13	1.31720440698067e-10
Gm38480|Gm384802	Maintenance	Craving	0.00011383278824098	0.00398990317885099
LOC108167796|LOC1081677962	Maintenance	Craving	0.000148749224897613	0.00498057109554314
Gm36313|Gm363132	Maintenance	Craving	0.00268052400493175	0.0481473023664444
Ptprk|Ptprk2	Maintenance	Craving	0.000875919199137992	0.0204166620800321
Mical1|Mical12	Maintenance	Craving	8.90662036451015e-05	0.00321204650024155
Prep|Prep2	Maintenance	Craving	0.000185202310157374	0.00592499249243688
Chst3|Chst32	Maintenance	Craving	2.16819509307413e-09	2.47451875347979e-07
Gm17455|Gm174552	Maintenance	Craving	1.55007727826431e-08	1.28375205386164e-06
Supv3l1|Supv3l12	Maintenance	Craving	0.00245955590611917	0.0453325490877843
Egr2|Egr22	Maintenance	Craving	0.000732759449460418	0.0176059802510278
Cabin1|Cabin12	Maintenance	Craving	0.0018451307673496	0.0365840175555957
Gm867|Gm8672	Maintenance	Craving	0.000711657754695028	0.0171650749930758
Dip2a|Dip2a2	Maintenance	Craving	0.00130571955309341	0.0278667649660768
Col18a1|Col18a12	Maintenance	Craving	1.73910497536173e-14	8.56600732206462e-12
Gm40709|Gm407092	Maintenance	Craving	1.46859510799885e-08	1.22712922483993e-06
Pdxk|Pdxk2	Maintenance	Craving	0.000167878644060864	0.00546657959343141
Palm|Palm2	Maintenance	Craving	6.25377851320814e-13	1.91888479396257e-10
Plppr3|Plppr32	Maintenance	Craving	1.02054767734576e-11	2.48072608790656e-09
Cbarp|Cbarp2	Maintenance	Craving	5.42425026027202e-06	0.000267877815624041
Apc2|Apc22	Maintenance	Craving	0.00222659515990714	0.0418846046311376
Rexo1|Rexo12	Maintenance	Craving	1.59093094655837e-05	0.000710679105649952
Sppl2b|Sppl2b2	Maintenance	Craving	1.12658666755887e-07	7.80974913211086e-06
Gng7|Gng72	Maintenance	Craving	4.30793022865149e-08	3.2382140598261e-06
Diras1|Diras12	Maintenance	Craving	2.18994781781485e-06	0.000119154806122211
Slc39a3|Slc39a32	Maintenance	Craving	3.82038444264884e-05	0.00153776635727007
Sgta|Sgta2	Maintenance	Craving	0.000219231428317369	0.00678812305671713
Zbtb7a|Zbtb7a2	Maintenance	Craving	0.00142296876433295	0.0297583311307484
Mfsd12|Mfsd122	Maintenance	Craving	0.000299449164277094	0.00870309007418382
LOC108167825|LOC1081678252	Maintenance	Craving	6.34312408825672e-08	4.55998316820365e-06
Ncln|Ncln2	Maintenance	Craving	1.26917311667126e-06	7.26456061918531e-05
Tdg|Tdg2	Maintenance	Craving	4.71307810548428e-06	0.000237775425607411
Tmem263|Tmem2632	Maintenance	Craving	0.00103846738725143	0.0232222151579272
Cdk17|Cdk172	Maintenance	Craving	0.00124329785107927	0.0269338031002901
Atxn7l3b|Atxn7l3b2	Maintenance	Craving	1.28812754875697e-07	8.79922749273149e-06
Best3|Best32	Maintenance	Craving	1.67034910429223e-13	6.50324218510972e-11
Dtx3|Dtx32	Maintenance	Craving	0.000616445337364339	0.0154893676570361
Nab2|Nab22	Maintenance	Craving	0.00063720902291402	0.0158598953216512
Itga7|Itga72	Maintenance	Craving	3.03080469757054e-21	9.99810864810438e-18
Inpp5j|Inpp5j2	Maintenance	Craving	1.59081037705474e-06	8.96843308052215e-05
Smtn|Smtn2	Maintenance	Craving	1.07411503126052e-18	1.82765554910029e-15
Slc35e4|Slc35e42	Maintenance	Craving	0.00226503116168926	0.0424795473480339
Ap1b1|Ap1b12	Maintenance	Craving	0.000375877300480209	0.0104381237879645
Tbrg4|Tbrg42	Maintenance	Craving	0.00243378839590487	0.0450130606780153
Ikzf1|Ikzf12	Maintenance	Craving	3.67835000925538e-21	9.99810864810438e-18
Gm33232|Gm332322	Maintenance	Craving	3.67955846803236e-05	0.00149393266477574
Rtn4|Rtn42	Maintenance	Craving	0.000680679978856222	0.0165913565557439
Atp10b|Atp10b2	Maintenance	Craving	1.35237321584403e-19	2.81248549788363e-16
Ube2b|Ube2b2	Maintenance	Craving	0.00259717686995091	0.0473333587876058
Gdf9|Gdf92	Maintenance	Craving	1.24538510268867e-07	8.56980623787641e-06
Mfap3|Mfap32	Maintenance	Craving	9.3958495257422e-05	0.00335614724376559
Larp1|Larp12	Maintenance	Craving	0.00210307024211903	0.04008469014434
Rnf187|Rnf1872	Maintenance	Craving	0.000188257842348093	0.0059823803654147
Rai1|Rai12	Maintenance	Craving	0.00265823786860521	0.0480063204029544
Srebf1|Srebf12	Maintenance	Craving	0.00201123025364488	0.0387285973842297
Rnf112|Rnf1122	Maintenance	Craving	1.63863790645839e-06	9.18275020813824e-05
Ubb|Ubb2	Maintenance	Craving	0.000166545101337868	0.00545923758623621
F930015N05Rik|F930015N05Rik2	Maintenance	Craving	7.62319095069497e-06	0.000363061743064014
Borcs6|Borcs62	Maintenance	Craving	2.1275658006569e-05	0.000913340575479247
Tnfsf12|Tnfsf122	Maintenance	Craving	0.000117958172908947	0.00410376045044009
Alox15|Alox152	Maintenance	Craving	9.54878615763084e-08	6.69380638623133e-06
Pelp1|Pelp12	Maintenance	Craving	2.07760059140871e-05	0.00089807044502071
Mink1|Mink12	Maintenance	Craving	0.000220263561894664	0.0067918831762478
Ccdc92b|Ccdc92b2	Maintenance	Craving	0.000185502249322435	0.00592499249243688
Gm35117|Gm351172	Maintenance	Craving	0.000153915984779453	0.00510722253614474
Ywhae|Ywhae2	Maintenance	Craving	0.000154877725642803	0.00511363052065093
Nxn|Nxn2	Maintenance	Craving	1.36611320774007e-08	1.17330399226745e-06
Mir423|Mir4232	Maintenance	Craving	0.000418694743073312	0.0113575500088452
Flot2|Flot22	Maintenance	Craving	0.00111912855140054	0.0247597270644962
Tmem199|Tmem1992	Maintenance	Craving	0.000740979673323268	0.0177578957049828
Rab11fip4os1|Rab11fip4os12	Maintenance	Craving	0.00165975051599686	0.0336207255496896
Cdk5r1|Cdk5r12	Maintenance	Craving	5.82710656277442e-08	4.26038880997847e-06
Gm38907|Gm389072	Maintenance	Craving	1.3767613796779e-07	9.37048827033865e-06
LOC108167853|LOC1081678532	Maintenance	Craving	2.21867174592855e-09	2.51678054960877e-07
Rasl10b|Rasl10b2	Maintenance	Craving	0.00211862865571347	0.0402991590945011
Ccl9|Ccl92	Maintenance	Craving	0.000641183369274775	0.0159359892405171
Gm32650|Gm326502	Maintenance	Craving	1.03880815994237e-06	6.07605385301293e-05
Nog|Nog2	Maintenance	Craving	0.00162900764140297	0.0330695618483073
Msi2|Msi22	Maintenance	Craving	2.61447166776979e-08	2.03896109190197e-06
Mrpl27|Mrpl272	Maintenance	Craving	1.73882931569854e-05	0.000769401141889588
Xylt2|Xylt22	Maintenance	Craving	0.00120321209786788	0.0262194838876516
Ppp1r9b|Ppp1r9b2	Maintenance	Craving	0.00225944494458788	0.0424598705098908
Abi3|Abi32	Maintenance	Craving	3.26489774782722e-08	2.51477741341901e-06
LOC102632302|LOC1026323022	Maintenance	Craving	7.28053244070797e-10	9.8783823107755e-08
Nfe2l1|Nfe2l12	Maintenance	Craving	0.00113574208601938	0.0250384977903706
Gm11592|Gm115922	Maintenance	Craving	0.00185637835738644	0.0366517233282722
Kpnb1|Kpnb12	Maintenance	Craving	0.000947558803350488	0.0216022632427663
Neurod2|Neurod22	Maintenance	Craving	0.00197940396849538	0.0383922322055212
Cdk12|Cdk122	Maintenance	Craving	0.000834695711502176	0.019626883960033
Ppp1r1b|Ppp1r1b2	Maintenance	Craving	0.000107237657557527	0.00377997596328481
Stard3|Stard32	Maintenance	Craving	0.000143176152962067	0.00483723475630147
Ormdl3|Ormdl32	Maintenance	Craving	5.00675589769139e-06	0.000249897200365572
Med24|Med242	Maintenance	Craving	7.71412101490245e-05	0.00284222840621908
Ifi35|Ifi352	Maintenance	Craving	0.000538877422884384	0.0139119568608649
Vat1|Vat12	Maintenance	Craving	0.000402501320925423	0.0110140602686566
Etv4|Etv42	Maintenance	Craving	1.24406854658864e-06	7.14270889156427e-05
Slc25a39|Slc25a392	Maintenance	Craving	6.74117372881256e-05	0.0025234909736437
Gm16342|Gm163422	Maintenance	Craving	3.88401287844896e-10	5.95877615130568e-08
Adam11|Adam112	Maintenance	Craving	0.000500187329270368	0.0130214929871263
Gm34620|Gm346202	Maintenance	Craving	4.20217975725278e-05	0.00166636013806145
Plekhm1|Plekhm12	Maintenance	Craving	0.00190379741610507	0.0373515474184892
Mrc2|Mrc22	Maintenance	Craving	3.45634056275622e-05	0.00140941887392392
Ace3|Ace32	Maintenance	Craving	1.28210301830422e-09	1.64363850641096e-07
Bptf|Bptf2	Maintenance	Craving	0.00199057877371521	0.0384496005238676
Grin2c|Grin2c2	Maintenance	Craving	1.62521881141827e-06	9.13490104904375e-05
Tmem104|Tmem1042	Maintenance	Craving	0.00149864526760464	0.0310289197718541
Sec14l1|Sec14l12	Maintenance	Craving	0.0012878169397994	0.0275814140669037
Cyth1|Cyth12	Maintenance	Craving	8.47757834704828e-07	5.05333865992683e-05
Cant1|Cant12	Maintenance	Craving	0.000682637238421036	0.0166149820435976
Aatk|Aatk2	Maintenance	Craving	0.000504824256466319	0.0131178060613348
LOC102640779|LOC1026407792	Maintenance	Craving	9.97620724678472e-06	0.000464489231437984
Arhgdia|Arhgdia2	Maintenance	Craving	3.18491179015385e-10	5.05186389629742e-08
Alyref|Alyref2	Maintenance	Craving	1.92974994287514e-05	0.000840728105761415
Rfng|Rfng2	Maintenance	Craving	0.000195312747475485	0.00616470268886788
Slc16a3|Slc16a32	Maintenance	Craving	0.000178535828025448	0.00574736173887835
Csnk1d|Csnk1d2	Maintenance	Craving	4.60126120351447e-05	0.00180548859425955
Asxl2|Asxl22	Maintenance	Craving	1.26493613611969e-05	0.000578252214351054
Ddx1|Ddx12	Maintenance	Craving	0.000468486997313538	0.0123676602661742
Sox11|Sox112	Maintenance	Craving	2.0925971784632e-05	0.000902468695605892
Gm38649|Gm386492	Maintenance	Craving	3.97669420681679e-06	0.000202811404547656
Hdac9|Hdac92	Maintenance	Craving	0.000344414578384675	0.00972308848209044
Arl4a|Arl4a2	Maintenance	Craving	0.00100943401590205	0.0227908039513133
Baz1a|Baz1a2	Maintenance	Craving	2.10470555934797e-11	4.80411877491659e-09
Nkx2-9|Nkx2-92	Maintenance	Craving	1.00582799735875e-08	9.0947259065525e-07
Plekhg3|Plekhg32	Maintenance	Craving	5.79378028818363e-08	4.25263473152678e-06
Gm31513|Gm315132	Maintenance	Craving	0.000302496076979394	0.00877801406639274
Syndig1l|Syndig1l2	Maintenance	Craving	0.00241621821327264	0.0447765903938851
Prox2|Prox22	Maintenance	Craving	0.00133043720128792	0.0283296849789602
Ttll5|Ttll52	Maintenance	Craving	0.000278331235156241	0.00829542313442573
Vash1|Vash12	Maintenance	Craving	0.000275966324157986	0.00823805692067786
Angel1|Angel12	Maintenance	Craving	2.00644282136208e-06	0.000110454677315983
Irf2bpl|Irf2bpl2	Maintenance	Craving	6.5495226516216e-06	0.000316763347468738
Gm26512|Gm265122	Maintenance	Craving	0.000406454526553245	0.0111059990853972
Gm40556|Gm405562	Maintenance	Craving	5.35071615148981e-09	5.18908571022978e-07
Foxn3|Foxn32	Maintenance	Craving	0.000298532469416749	0.00868994125983405
Gm40557|Gm405572	Maintenance	Craving	5.47372846930531e-10	7.91082329591024e-08
Calm1|Calm12	Maintenance	Craving	0.00150985580594092	0.0312264874251891
Glrx5|Glrx52	Maintenance	Craving	0.000778464870900339	0.0184905164830478
Cyp46a1|Cyp46a12	Maintenance	Craving	0.000963771710170282	0.0219451521888773
Gm16596|Gm165962	Maintenance	Craving	1.80486628079583e-17	2.11135513610347e-14
Dlk1|Dlk12	Maintenance	Craving	0.000169621432380868	0.00551181310741789
Hsp90aa1|Hsp90aa12	Maintenance	Craving	4.45746327998886e-11	9.27003780128351e-09
Gm266|Gm2662	Maintenance	Craving	0.00142274479428417	0.0297583311307484
AF357425|AF3574252	Maintenance	Craving	0.000813859828037359	0.019185156676795
Xrcc3|Xrcc32	Maintenance	Craving	7.28435797435464e-07	4.38396553717028e-05
Tmem179|Tmem1792	Maintenance	Craving	1.70784424327679e-08	1.38981394353964e-06
Tmem121|Tmem1212	Maintenance	Craving	0.00159950878160385	0.0326122068249229
Gli3|Gli32	Maintenance	Craving	0.00235152591092925	0.0437945377859331
Rala|Rala2	Maintenance	Craving	0.000322764283542863	0.00927984500011025
Sfrp4|Sfrp42	Maintenance	Craving	6.96973542642455e-07	4.2354720122204e-05
Nkapl|Nkapl2	Maintenance	Craving	0.000292517207915663	0.00860856066125386
Zfp322a|Zfp322a2	Maintenance	Craving	2.01555938756966e-05	0.000875295244945274
F13a1|F13a12	Maintenance	Craving	4.51067075166576e-11	9.27760708339868e-09
Hrh2|Hrh22	Maintenance	Craving	0.00079487753797248	0.0188564295034612
Arl10|Arl102	Maintenance	Craving	4.37144513813897e-05	0.00172616748207905
Rnf44|Rnf442	Maintenance	Craving	3.83688049059858e-05	0.00154109210606295
Gm31313|Gm313132	Maintenance	Craving	0.000945442358914321	0.0215802983314626
Unc5a|Unc5a2	Maintenance	Craving	0.000895488894190375	0.0207180044901869
Prr7|Prr72	Maintenance	Craving	2.06010049256787e-06	0.000112514477503934
Gm31364|Gm313642	Maintenance	Craving	0.00142128397814169	0.0297583311307484
2210016F16Rik|2210016F16Rik2	Maintenance	Craving	0.00146064093712808	0.0303764626891402
Kif27|Kif272	Maintenance	Craving	2.0241894653564e-09	2.33906457481117e-07
Zfp935|Zfp9352	Maintenance	Craving	1.47159271340634e-05	0.000662110596558329
1810034E14Rik|1810034E14Rik2	Maintenance	Craving	0.000341781564882104	0.0096779509075618
Gm36267|Gm362672	Maintenance	Craving	1.32269329595583e-08	1.15148141490257e-06
Gm36607|Gm366072	Maintenance	Craving	3.65617017970284e-14	1.71081343133745e-11
Lrrc14b|Lrrc14b2	Maintenance	Craving	0.00157269887949271	0.0322707400952484
A830009L08Rik|A830009L08Rik2	Maintenance	Craving	3.48441432752287e-13	1.1646032672901e-10
Mccc2|Mccc22	Maintenance	Craving	0.00125575221385633	0.0271407785066385
D130037M23Rik|D130037M23Rik2	Maintenance	Craving	0.000393210861184771	0.0108072359600519
Pde4d|Pde4d2	Maintenance	Craving	0.00205079370790789	0.0392481654712801
Gpbp1|Gpbp12	Maintenance	Craving	0.000618134315504517	0.0155088739722494
Pelo|Pelo2	Maintenance	Craving	0.000550235955611722	0.0141466571170118
Zfp131|Zfp1312	Maintenance	Craving	0.000473881131127832	0.0124748707894791
LOC108168210|LOC1081682102	Maintenance	Craving	0.00109757164642253	0.0243981573706538
Gm32587|Gm325872	Maintenance	Craving	2.49352874431702e-08	1.96098224820931e-06
Polr3a|Polr3a2	Maintenance	Craving	0.000451929995799909	0.0120495352298959
4931406H21Rik|4931406H21Rik2	Maintenance	Craving	0.00246075064771004	0.0453325490877843
Nisch|Nisch2	Maintenance	Craving	0.00135628581227877	0.0287492656267517
Bap1|Bap12	Maintenance	Craving	0.00178718158642408	0.0356997628101383
Chat|Chat2	Maintenance	Craving	3.88830422049752e-05	0.00155840235749576
Gdf10|Gdf102	Maintenance	Craving	2.66488305370115e-07	1.71404179093211e-05
Gm1821|Gm18212	Maintenance	Craving	4.72128876352957e-05	0.00184100753722881
Gm34934|Gm349342	Maintenance	Craving	0.000890756581449197	0.0206852244850926
1700011H14Rik|1700011H14Rik2	Maintenance	Craving	0.00127221806566181	0.0273702362471174
Lrp10|Lrp102	Maintenance	Craving	0.000463090002469703	0.0123120107616839
Cdh24|Cdh242	Maintenance	Craving	8.08335677769579e-12	2.01728251744176e-09
Rnf31|Rnf312	Maintenance	Craving	1.03807940535233e-05	0.000481202902618557
Rcbtb1|Rcbtb12	Maintenance	Craving	0.000279883605713794	0.00832842837542939
4930563I02Rik|4930563I02Rik2	Maintenance	Craving	2.82058472579387e-12	7.87953497204237e-10
Mipep|Mipep2	Maintenance	Craving	9.98077157798009e-07	5.85611603840293e-05
Ebpl|Ebpl2	Maintenance	Craving	0.00088695218874933	0.0206224647413928
Scara3|Scara32	Maintenance	Craving	0.000447791089964157	0.0119904232201132
Chmp7|Chmp72	Maintenance	Craving	0.00178694998448861	0.0356997628101383
Sorbs3|Sorbs32	Maintenance	Craving	1.57302061684751e-06	8.89493259381715e-05
Phyhip|Phyhip2	Maintenance	Craving	0.000653507834987948	0.0161180690392219
Dmtn|Dmtn2	Maintenance	Craving	7.54579588019347e-06	0.000360292503799952
Siah3|Siah32	Maintenance	Craving	8.87596603810225e-06	0.0004153286408379
Zc3h13|Zc3h132	Maintenance	Craving	3.27324865729626e-09	3.46132175811379e-07
Akap11|Akap112	Maintenance	Craving	6.42515636525016e-06	0.000311553501783386
LOC328448|LOC3284482	Maintenance	Craving	8.62773961787492e-05	0.0031235087510206
Pcdh8|Pcdh82	Maintenance	Craving	0.000358701757730504	0.0100206280588684
Gm34061|Gm340612	Maintenance	Craving	0.00198389406722421	0.0384158794748553
Pibf1|Pibf12	Maintenance	Craving	0.00267976201243721	0.0481473023664444
Gm41231|Gm412312	Maintenance	Craving	0.0024792075269961	0.0455694415429656
Gm35362|Gm353622	Maintenance	Craving	3.23584938309756e-12	8.90667542697602e-10
Gm41247|Gm412472	Maintenance	Craving	0.00143558127180767	0.0299217980672875
Fgf14|Fgf142	Maintenance	Craving	3.67159697555099e-05	0.00149393266477574
Nipbl|Nipbl2	Maintenance	Craving	9.31679150605496e-07	5.51842995629211e-05
Ywhaz|Ywhaz2	Maintenance	Craving	1.18445180165612e-07	8.18058463896589e-06
LOC108168238|LOC1081682382	Maintenance	Craving	1.17599384529736e-10	2.17931453489412e-08
Gm33353|Gm333532	Maintenance	Craving	0.000172633375813534	0.0055806198533712
Gm36559|Gm365592	Maintenance	Craving	1.71323534794561e-09	2.0958579089868e-07
Efr3a|Efr3a2	Maintenance	Craving	0.00176374338561171	0.0354279393911291
Kcnk9|Kcnk92	Maintenance	Craving	3.4495664946533e-06	0.000179348711334516
Jrk|Jrk2	Maintenance	Craving	1.26898193910847e-22	5.93788373857333e-19
Adgrb1|Adgrb12	Maintenance	Craving	0.00204627762109591	0.0392018200962663
Exosc4|Exosc42	Maintenance	Craving	5.07334255749729e-07	3.16525842162256e-05
Kifc2|Kifc22	Maintenance	Craving	6.70041323821716e-07	4.0984194307095e-05
Ppp1r16a|Ppp1r16a2	Maintenance	Craving	0.00177413202404421	0.0355148974267758
Lrrc14|Lrrc142	Maintenance	Craving	4.51844955558077e-05	0.00177671891453372
Gga1|Gga12	Maintenance	Craving	0.00013053421366445	0.0044747415332555
Mir6955|Mir69552	Maintenance	Craving	0.000295364181783998	0.00863801779757982
Triobp|Triobp2	Maintenance	Craving	9.96266490310757e-07	5.85611603840293e-05
Tmem184b|Tmem184b2	Maintenance	Craving	4.4689201194684e-06	0.000226066967232676
Cbx6|Cbx62	Maintenance	Craving	0.00126483096824776	0.0272426251239278
Cbx7|Cbx72	Maintenance	Craving	0.000116976363999239	0.00407718175972768
Syngr1|Syngr12	Maintenance	Craving	0.000414959991954494	0.0112725778946477
1500009C09Rik|1500009C09Rik2	Maintenance	Craving	0.00120331979801746	0.0262194838876516
5031439G07Rik|5031439G07Rik2	Maintenance	Craving	3.67007849870361e-07	2.30512950537703e-05
Mir1249|Mir12492	Maintenance	Craving	9.51775594678929e-05	0.00339321596297248
Ppara|Ppara2	Maintenance	Craving	0.00107096275583341	0.0238633451201594
Gm41377|Gm413772	Maintenance	Craving	0.000450605044487449	0.0120313475287754
Pim3|Pim32	Maintenance	Craving	0.000703109487949465	0.0170467620284328
